START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557277200000,1557278100000,UTC+0900,2019-05-08 10:00:00,2019-05-08 10:15:00,3253,2,3253,0,2,0,0,0,3253,0,0,0,0,0,2,0,0,0,639729,260271,0,0,0,0.0,0.0,0.0,0,639729
1557278100000,1557279000000,UTC+0900,2019-05-08 10:15:00,2019-05-08 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749265,150735,0,0,0,0.0,0.0,0.0,0,749265
1557279000000,1557279900000,UTC+0900,2019-05-08 10:30:00,2019-05-08 10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,0.0,0,900000
1557279900000,1557280800000,UTC+0900,2019-05-08 10:45:00,2019-05-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,0.0,0,900000
1557280800000,1557281700000,UTC+0900,2019-05-08 11:00:00,2019-05-08 11:15:00,335164,26,111842,223322,19,7,0,213386,49312,0,72466,0,0,7,14,0,5,0,399554,500446,0,0,0,0.0,0.0,0.0,0,399554
1557281700000,1557282600000,UTC+0900,2019-05-08 11:15:00,2019-05-08 11:30:00,506133,37,485247,20886,31,6,0,463643,7078,20886,14526,0,0,25,3,6,3,0,387538,512462,0,0,0,0.0,0.0,0.0,0,387538
1557282600000,1557283500000,UTC+0900,2019-05-08 11:30:00,2019-05-08 11:45:00,479150,60,479150,0,60,0,0,245248,212774,0,21128,0,0,19,36,0,5,0,760034,139966,0,0,0,0.0,0.0,0.0,0,760034
1557283500000,1557284400000,UTC+0900,2019-05-08 11:45:00,2019-05-08 12:00:00,11956,2,11956,0,2,0,0,0,11956,0,0,0,0,0,2,0,0,0,900000,0,0,0,0,0.0,423893.0,0.0,0,900000
1557284400000,1557285300000,UTC+0900,2019-05-08 12:00:00,2019-05-08 12:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557285300000,1557286200000,UTC+0900,2019-05-08 12:15:00,2019-05-08 12:30:00,4,2,2,2,1,1,2,0,2,0,0,0,1,0,1,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557286200000,1557287100000,UTC+0900,2019-05-08 12:30:00,2019-05-08 12:45:00,26496,4,26496,0,4,0,0,0,6367,0,20129,0,0,0,2,0,2,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557287100000,1557288000000,UTC+0900,2019-05-08 12:45:00,2019-05-08 13:00:00,4294,2,4294,0,2,0,0,0,4294,0,0,0,0,0,2,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557288000000,1557288900000,UTC+0900,2019-05-08 13:00:00,2019-05-08 13:15:00,20326,6,20324,2,5,1,2,0,20324,0,0,0,1,0,5,0,0,0,800137,99863,0,0,0,0.0,595199.0,201303.0,0,800137
1557288900000,1557289800000,UTC+0900,2019-05-08 13:15:00,2019-05-08 13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557289800000,1557290700000,UTC+0900,2019-05-08 13:30:00,2019-05-08 13:45:00,162388,7,162388,0,7,0,0,0,162388,0,0,0,0,0,7,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557290700000,1557291600000,UTC+0900,2019-05-08 13:45:00,2019-05-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557291600000,1557292500000,UTC+0900,2019-05-08 14:00:00,2019-05-08 14:15:00,64738,8,64738,0,8,0,0,0,58381,0,6357,0,0,0,6,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557292500000,1557293400000,UTC+0900,2019-05-08 14:15:00,2019-05-08 14:30:00,45017,12,45017,0,12,0,0,0,30473,0,14544,0,0,0,10,0,2,0,793125,106875,0,0,0,0.0,0.0,343945.0,0,793125
1557293400000,1557294300000,UTC+0900,2019-05-08 14:30:00,2019-05-08 14:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557294300000,1557295200000,UTC+0900,2019-05-08 14:45:00,2019-05-08 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557295200000,1557296100000,UTC+0900,2019-05-08 15:00:00,2019-05-08 15:15:00,18252,4,18252,0,4,0,0,0,4382,0,13870,0,0,0,2,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557296100000,1557297000000,UTC+0900,2019-05-08 15:15:00,2019-05-08 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557297000000,1557297900000,UTC+0900,2019-05-08 15:30:00,2019-05-08 15:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,768433.0,131567.0,0,900000
1557297900000,1557298800000,UTC+0900,2019-05-08 15:45:00,2019-05-08 16:00:00,8825,8,8825,0,8,0,0,2217,4009,0,2599,0,0,4,2,0,2,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557298800000,1557299700000,UTC+0900,2019-05-08 16:00:00,2019-05-08 16:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557299700000,1557300600000,UTC+0900,2019-05-08 16:15:00,2019-05-08 16:30:00,20597,6,20597,0,6,0,0,0,17840,0,2757,0,0,0,4,0,2,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557300600000,1557301500000,UTC+0900,2019-05-08 16:30:00,2019-05-08 16:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557301500000,1557302400000,UTC+0900,2019-05-08 16:45:00,2019-05-08 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557302400000,1557303300000,UTC+0900,2019-05-08 17:00:00,2019-05-08 17:15:00,45387,9,45387,0,9,0,0,31133,14254,0,0,0,0,5,4,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557303300000,1557304200000,UTC+0900,2019-05-08 17:15:00,2019-05-08 17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557304200000,1557305100000,UTC+0900,2019-05-08 17:30:00,2019-05-08 17:45:00,6543,2,6543,0,2,0,0,0,6543,0,0,0,0,0,2,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557305100000,1557306000000,UTC+0900,2019-05-08 17:45:00,2019-05-08 18:00:00,79399,11,79399,0,11,0,0,57365,22034,0,0,0,0,7,4,0,0,0,738169,161831,0,0,0,0.0,863861.0,0.0,0,738169
1557306000000,1557306900000,UTC+0900,2019-05-08 18:00:00,2019-05-08 18:15:00,57301,15,57301,0,15,0,0,17293,40008,0,0,0,0,7,8,0,0,0,0,900000,0,0,0,0.0,0.0,0.0,0,0
1557306900000,1557307800000,UTC+0900,2019-05-08 18:15:00,2019-05-08 18:30:00,136668,5,20096,116572,4,1,0,0,17668,0,119000,0,0,0,3,0,2,0,0,657107,0,0,242893,0.0,0.0,0.0,0,0
1557307800000,1557308700000,UTC+0900,2019-05-08 18:30:00,2019-05-08 18:45:00,112351,10,29821,82530,8,2,0,0,28460,0,83891,0,0,0,7,0,3,0,0,900000,0,0,0,0.0,0.0,81567.0,0,0
1557308700000,1557309600000,UTC+0900,2019-05-08 18:45:00,2019-05-08 19:00:00,128073,7,128073,0,7,0,0,0,119422,0,8651,0,0,0,6,0,1,0,747571,152429,0,0,0,0.0,0.0,900000.0,0,747571
