START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557968400000,1557969300000,UTC+0900,2019-05-16 10:00:00,2019-05-16 10:15:00,72500,1,72500,0,1,0,0,72500,0,0,0,0,0,1,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557969300000,1557970200000,UTC+0900,2019-05-16 10:15:00,2019-05-16 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557970200000,1557971100000,UTC+0900,2019-05-16 10:30:00,2019-05-16 10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557971100000,1557972000000,UTC+0900,2019-05-16 10:45:00,2019-05-16 11:00:00,6311,2,6311,0,2,0,0,4436,0,0,1875,0,0,1,0,0,1,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557976500000,1557977400000,UTC+0900,2019-05-16 12:15:00,2019-05-16 12:30:00,23383,4,3650,19733,2,2,0,0,0,19733,3650,0,0,0,0,2,2,0,607703,62618,0,0,229679,0.0,0.0,0.0,0,607703
1557977400000,1557978300000,UTC+0900,2019-05-16 12:30:00,2019-05-16 12:45:00,744143,5,744143,0,5,0,0,5443,0,731726,6974,0,0,2,0,1,2,0,619370,184693,0,0,95937,800000.0,0.0,0.0,0,619370
1557978300000,1557979200000,UTC+0900,2019-05-16 12:45:00,2019-05-16 13:00:00,503048,5,503048,0,5,0,0,237529,0,255538,9981,0,0,3,0,1,1,0,510028,174797,0,0,215175,488245.0,0.0,90412.0,0,510028
1557979200000,1557980100000,UTC+0900,2019-05-16 13:00:00,2019-05-16 13:15:00,61864,4,61864,0,4,0,0,59047,0,0,2817,0,0,2,0,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557980100000,1557981000000,UTC+0900,2019-05-16 13:15:00,2019-05-16 13:30:00,7022,2,0,7022,0,2,0,0,0,0,7022,0,0,0,0,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557981000000,1557981900000,UTC+0900,2019-05-16 13:30:00,2019-05-16 13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557981900000,1557982800000,UTC+0900,2019-05-16 13:45:00,2019-05-16 14:00:00,11708,6,8513,3195,5,1,0,6780,0,0,4928,0,0,4,0,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557982800000,1557983700000,UTC+0900,2019-05-16 14:00:00,2019-05-16 14:15:00,27635,14,27635,0,14,0,7669,11889,0,0,8077,0,6,5,0,0,3,0,724565,69244,0,0,106191,0.0,0.0,745000.0,0,724565
