START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557277200000,1557278100000,UTC+0900,2019-05-08 10:00:00,2019-05-08 10:15:00,332854,16,321087,11767,12,4,10513,181365,0,52673,87049,1254,1,2,0,2,8,3,0,92156,0,792665,15179,0.0,0.0,0.0,0,792665
1557278100000,1557279000000,UTC+0900,2019-05-08 10:15:00,2019-05-08 10:30:00,114172,27,114172,0,27,0,0,39304,0,51103,23765,0,0,19,0,2,6,0,280225,260327,0,359448,0,0.0,0.0,0.0,0,639673
1557279000000,1557279900000,UTC+0900,2019-05-08 10:30:00,2019-05-08 10:45:00,293255,24,291207,2048,23,1,0,248749,0,0,44506,0,0,12,0,0,12,0,619089,280911,0,0,0,0.0,376976.0,0.0,0,619089
1557279900000,1557280800000,UTC+0900,2019-05-08 10:45:00,2019-05-08 11:00:00,113667,12,69475,44192,9,3,0,49615,44192,0,19860,0,0,6,3,0,3,0,748124,151876,0,0,0,0.0,809335.0,0.0,0,748124
1557280800000,1557281700000,UTC+0900,2019-05-08 11:00:00,2019-05-08 11:15:00,53271,2,53271,0,2,0,0,53271,0,0,0,0,0,2,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557281700000,1557282600000,UTC+0900,2019-05-08 11:15:00,2019-05-08 11:30:00,598192,56,597787,405,52,4,0,438284,86090,0,73818,0,0,40,4,0,12,0,431694,468306,0,0,0,0.0,513515.0,0.0,0,431694
1557282600000,1557283500000,UTC+0900,2019-05-08 11:30:00,2019-05-08 11:45:00,195746,25,91728,104018,21,4,0,83915,0,6522,105309,0,0,19,0,1,5,0,860299,39701,0,0,0,0.0,0.0,830744.0,0,860299
1557283500000,1557284400000,UTC+0900,2019-05-08 11:45:00,2019-05-08 12:00:00,56953,24,56953,0,24,0,0,38160,0,0,18793,0,0,16,0,0,8,0,522496,312907,0,0,64597,0.0,364006.0,310107.0,0,522496
1557284400000,1557285300000,UTC+0900,2019-05-08 12:00:00,2019-05-08 12:15:00,636547,20,262913,373634,9,11,0,597581,0,0,38966,0,0,17,0,0,3,0,867655,32345,0,0,0,0.0,900000.0,0.0,0,867655
1557285300000,1557286200000,UTC+0900,2019-05-08 12:15:00,2019-05-08 12:30:00,676071,51,100054,576017,17,34,4421,543090,39688,0,88872,0,1,25,14,0,11,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
