START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1556589600000.0,1556590500000.0,UTC+0900,2019-04-30 11:00:00,2019-04-30 11:15:00,683413.0,27,8802.0,674611.0,3,24,0.0,2409.0,178373.0,0.0,502631.0,0,0,1,12,0,14,0,900000.0,0.0,0,0.0,0,900000.0,0.0,0.0,0,900000.0
1556590500000.0,1556591400000.0,UTC+0900,2019-04-30 11:15:00,2019-04-30 11:30:00,899257.0,25,16043.0,883214.0,7,18,0.0,163512.0,0.0,0.0,735745.0,0,0,5,0,0,20,0,900000.0,0.0,0,0.0,0,900000.0,0.0,0.0,0,900000.0
1556591400000.0,1556592300000.0,UTC+0900,2019-04-30 11:30:00,2019-04-30 11:45:00,570634.0,42,66953.0,503681.0,11,31,0.0,118908.0,0.0,0.0,451726.0,0,0,6,0,0,36,0,900000.0,0.0,0,0.0,0,900000.0,0.0,0.0,0,900000.0
1556592300000.0,1556593200000.0,UTC+0900,2019-04-30 11:45:00,2019-04-30 12:00:00,899304.0,19,114544.0,784760.0,17,2,0.0,68341.0,0.0,0.0,830963.0,0,0,14,0,0,5,0,596021.0,303979.0,0,0.0,0,609640.0,0.0,145239.0,0,596021.0
1556593200000.0,1556594100000.0,UTC+0900,2019-04-30 12:00:00,2019-04-30 12:15:00,393480.0,72,380951.0,12529.0,71,1,0.0,360985.0,12529.0,0.0,19966.0,0,0,66,1,0,5,0,622222.0,277778.0,0,0.0,0,0.0,0.0,900000.0,0,622222.0
1556594100000.0,1556595000000.0,UTC+0900,2019-04-30 12:15:00,2019-04-30 12:30:00,863698.0,73,863698.0,0.0,73,0,0.0,694851.0,0.0,0.0,168847.0,0,0,71,0,0,2,0,780076.0,119924.0,0,0.0,0,0.0,0.0,854855.0,0,780076.0
1556595000000.0,1556595900000.0,UTC+0900,2019-04-30 12:30:00,2019-04-30 12:45:00,624008.0,43,341610.0,282398.0,37,6,0.0,360694.0,0.0,0.0,263314.0,0,0,33,0,0,10,0,395935.0,504065.0,0,0.0,0,0.0,0.0,0.0,0,395935.0
1556595900000.0,1556596800000.0,UTC+0900,2019-04-30 12:45:00,2019-04-30 13:00:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,715001.0,0,900000.0
1556596800000.0,1556597700000.0,UTC+0900,2019-04-30 13:00:00,2019-04-30 13:15:00,103923.0,16,103923.0,0.0,16,0,0.0,99502.0,0.0,0.0,4421.0,0,0,15,0,0,1,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556597700000.0,1556598600000.0,UTC+0900,2019-04-30 13:15:00,2019-04-30 13:30:00,22793.0,12,22793.0,0.0,12,0,0.0,22793.0,0.0,0.0,0.0,0,0,12,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556598600000.0,1556599500000.0,UTC+0900,2019-04-30 13:30:00,2019-04-30 13:45:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556599500000.0,1556600400000.0,UTC+0900,2019-04-30 13:45:00,2019-04-30 14:00:00,7994.0,4,7994.0,0.0,4,0,0.0,4428.0,0.0,0.0,3566.0,0,0,2,0,0,2,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556600400000.0,1556601300000.0,UTC+0900,2019-04-30 14:00:00,2019-04-30 14:15:00,242217.0,4,6256.0,235961.0,1,3,0.0,213728.0,0.0,0.0,28489.0,0,0,2,0,0,2,0,900000.0,0.0,0,0.0,0,0.0,0.0,654095.0,0,900000.0
1556601300000.0,1556602200000.0,UTC+0900,2019-04-30 14:15:00,2019-04-30 14:30:00,231208.0,59,163045.0,68163.0,45,14,31893.0,121678.0,0.0,0.0,77637.0,0,7,32,0,0,20,0,285565.0,584174.0,0,0.0,30261,0.0,0.0,288566.0,0,285565.0
1556602200000.0,1556603100000.0,UTC+0900,2019-04-30 14:30:00,2019-04-30 14:45:00,886111.0,91,423368.0,462743.0,68,23,468538.0,351635.0,0.0,0.0,65938.0,0,28,42,0,0,21,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556603100000.0,1556604000000.0,UTC+0900,2019-04-30 14:45:00,2019-04-30 15:00:00,877525.0,84,568593.0,308932.0,72,12,269682.0,581098.0,0.0,0.0,26745.0,0,22,50,0,0,12,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556604000000.0,1556604900000.0,UTC+0900,2019-04-30 15:00:00,2019-04-30 15:15:00,538400.0,1,538400.0,0.0,1,0,0.0,538400.0,0.0,0.0,0.0,0,0,1,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556604900000.0,1556605800000.0,UTC+0900,2019-04-30 15:15:00,2019-04-30 15:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556605800000.0,1556606700000.0,UTC+0900,2019-04-30 15:30:00,2019-04-30 15:45:00,260501.0,53,186031.0,74470.0,46,7,91608.0,74122.0,0.0,0.0,94771.0,0,14,20,0,0,19,0,487627.0,412373.0,0,0.0,0,0.0,0.0,500621.0,0,487627.0
