START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557972000000,1557972900000,UTC+0900,2019-05-16 11:00:00,2019-05-16 11:15:00,899366,7,899366,0,7,0,0,0,0,899366,0,0,0,0,0,7,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557972900000,1557973800000,UTC+0900,2019-05-16 11:15:00,2019-05-16 11:30:00,899327,9,899327,0,9,0,0,8397,0,890930,0,0,0,3,0,6,0,0,900000,0,0,0,0,0.0,0.0,839550.0,0,900000
1557973800000,1557974700000,UTC+0900,2019-05-16 11:30:00,2019-05-16 11:45:00,333203,21,333203,0,21,0,0,135039,0,193648,4516,0,0,17,0,2,2,0,634337,265663,0,0,0,0.0,0.0,0.0,0,634337
1557974700000,1557975600000,UTC+0900,2019-05-16 11:45:00,2019-05-16 12:00:00,20933,8,20933,0,8,0,0,19755,0,0,1178,0,0,7,0,0,1,0,429082,470918,0,0,0,0.0,0.0,607.0,0,429082
1557975600000,1557976500000,UTC+0900,2019-05-16 12:00:00,2019-05-16 12:15:00,256364,42,64802,191562,24,18,17543,45864,0,123600,69357,0,4,20,0,9,9,0,704235,195765,0,0,0,0.0,0.0,900000.0,0,704235
1557976500000,1557977400000,UTC+0900,2019-05-16 12:15:00,2019-05-16 12:30:00,86100,10,86100,0,10,0,0,84911,0,0,1189,0,0,9,0,0,1,0,900000,0,0,0,0,0.0,0.0,267257.0,0,900000
1557977400000,1557978300000,UTC+0900,2019-05-16 12:30:00,2019-05-16 12:45:00,114163,36,50707,63456,27,9,27782,30457,0,35674,20250,0,8,17,0,1,10,0,900000,0,0,0,0,0.0,0.0,735890.0,0,900000
1557978300000,1557979200000,UTC+0900,2019-05-16 12:45:00,2019-05-16 13:00:00,588744,65,436100,152644,39,26,17579,83607,0,335593,151965,0,11,19,0,12,23,0,543816,356184,0,0,0,0.0,0.0,856000.0,0,543816
1557979200000,1557980100000,UTC+0900,2019-05-16 13:00:00,2019-05-16 13:15:00,898981,10,898812,169,9,1,0,0,0,898812,169,0,0,0,0,9,1,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557980100000,1557981000000,UTC+0900,2019-05-16 13:15:00,2019-05-16 13:30:00,898522,15,898522,0,15,0,0,0,0,898522,0,0,0,0,0,15,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
