START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1679486400000.0,1679487300000.0,UTC+0900,2023-03-22 21:00:00,2023-03-22 21:15:00,417761.0,13,385979.0,31782.0,10,3,20127.0,35327.0,0.0,354194.0,8113.0,0,2,5,0,3,3,0,516407.0,383593.0,0,0.0,0.0,0.0,0.0,554717.0,0,516407.0
1679487300000.0,1679488200000.0,UTC+0900,2023-03-22 21:15:00,2023-03-22 21:30:00,699949.0,20,686093.0,13856.0,18,2,0.0,54859.0,0.0,624823.0,20267.0,0,0,7,0,6,7,0,0.0,900000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1679488200000.0,1679489100000.0,UTC+0900,2023-03-22 21:30:00,2023-03-22 21:45:00,431337.0,13,387042.0,44295.0,12,1,0.0,38270.0,0.0,386240.0,6827.0,0,0,3,0,7,3,0,259022.0,640978.0,0,0.0,0.0,0.0,0.0,427417.0,0,259022.0
1679489100000.0,1679490000000.0,UTC+0900,2023-03-22 21:45:00,2023-03-22 22:00:00,124113.0,9,106248.0,17865.0,7,2,0.0,98924.0,0.0,17865.0,7324.0,0,0,4,0,2,3,0,900000.0,0.0,0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679490000000.0,1679490900000.0,UTC+0900,2023-03-22 22:00:00,2023-03-22 22:15:00,63632.0,5,61503.0,2129.0,4,1,0.0,57120.0,0.0,2129.0,4383.0,0,0,3,0,1,1,0,900000.0,0.0,0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679490900000.0,1679491800000.0,UTC+0900,2023-03-22 22:15:00,2023-03-22 22:30:00,31056.0,12,23430.0,7626.0,10,2,0.0,21065.0,0.0,7626.0,2365.0,0,0,9,0,2,1,0,900000.0,0.0,0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679491800000.0,1679492700000.0,UTC+0900,2023-03-22 22:30:00,2023-03-22 22:45:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679492700000.0,1679493600000.0,UTC+0900,2023-03-22 22:45:00,2023-03-22 23:00:00,717.0,1,717.0,0.0,1,0,0.0,717.0,0.0,0.0,0.0,0,0,1,0,0,0,0,900000.0,0.0,0,0.0,0.0,513298.0,0.0,386702.0,0,900000.0
1679493600000.0,1679494500000.0,UTC+0900,2023-03-22 23:00:00,2023-03-22 23:15:00,359762.0,38,338691.0,21071.0,36,2,0.0,316032.0,9137.0,0.0,34593.0,0,0,25,1,0,12,0,900000.0,0.0,0,0.0,0.0,894069.0,0.0,0.0,0,900000.0
1679494500000.0,1679495400000.0,UTC+0900,2023-03-22 23:15:00,2023-03-22 23:30:00,136975.0,26,52736.0,84239.0,19,7,21896.0,14217.0,46727.0,31734.0,22401.0,0,7,4,3,3,9,0,121155.0,778845.0,0,0.0,0.0,0.0,0.0,600480.0,0,121155.0
