START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1679457600000,1679458500000,UTC+0900,2023-03-22 13:00:00,2023-03-22 13:15:00,416432,48,358154,58278,46,2,25370,345343,13033,0,32686,0,3,25,4,0,16,0,346046,0,0,553954,0,0.0,0.0,900000.0,0,900000
1679458500000,1679459400000,UTC+0900,2023-03-22 13:15:00,2023-03-22 13:30:00,35440,7,35440,0,7,0,11699,9729,0,0,14012,0,1,1,0,0,5,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679459400000,1679460300000,UTC+0900,2023-03-22 13:30:00,2023-03-22 13:45:00,3464,2,3464,0,2,0,0,0,0,0,3464,0,0,0,0,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679460300000,1679461200000,UTC+0900,2023-03-22 13:45:00,2023-03-22 14:00:00,2917,2,2917,0,2,0,0,0,0,0,2917,0,0,0,0,0,2,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679461200000,1679462100000,UTC+0900,2023-03-22 14:00:00,2023-03-22 14:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679462100000,1679463000000,UTC+0900,2023-03-22 14:15:00,2023-03-22 14:30:00,372464,70,372464,0,70,0,11346,263168,48657,0,49293,0,4,44,3,0,19,0,360168,539832,0,0,0,0.0,0.0,309050.0,0,360168
1679463000000,1679463900000,UTC+0900,2023-03-22 14:30:00,2023-03-22 14:45:00,57816,11,39887,17929,10,1,0,30341,0,0,27475,0,0,6,0,0,5,0,0,900000,0,0,0,0.0,591765.0,0.0,0,0
1679463900000,1679464800000,UTC+0900,2023-03-22 14:45:00,2023-03-22 15:00:00,120924,23,48252,72672,19,4,0,25818,0,0,95106,0,0,7,0,0,16,0,557313,342687,0,0,0,0.0,595035.0,165785.0,0,557313
1679464800000,1679465700000,UTC+0900,2023-03-22 15:00:00,2023-03-22 15:15:00,84,1,0,84,0,1,0,0,0,0,84,0,0,0,0,0,1,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679465700000,1679466600000,UTC+0900,2023-03-22 15:15:00,2023-03-22 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679466600000,1679467500000,UTC+0900,2023-03-22 15:30:00,2023-03-22 15:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679467500000,1679468400000,UTC+0900,2023-03-22 15:45:00,2023-03-22 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679468400000,1679469300000,UTC+0900,2023-03-22 16:00:00,2023-03-22 16:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679469300000,1679470200000,UTC+0900,2023-03-22 16:15:00,2023-03-22 16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679470200000,1679471100000,UTC+0900,2023-03-22 16:30:00,2023-03-22 16:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1679471100000,1679472000000,UTC+0900,2023-03-22 16:45:00,2023-03-22 17:00:00,568652,45,556802,11850,39,6,7242,107479,0,408654,45277,0,1,19,0,8,17,0,694817,0,0,205183,0,0.0,0.0,673443.0,0,900000
1679472000000,1679472900000,UTC+0900,2023-03-22 17:00:00,2023-03-22 17:15:00,886122,31,886122,0,31,0,0,7461,0,835808,42853,0,0,5,0,19,7,0,0,0,0,900000,0,0.0,0.0,900000.0,0,900000
1679472900000,1679473800000,UTC+0900,2023-03-22 17:15:00,2023-03-22 17:30:00,844269,20,794963,49306,12,8,0,47371,0,770750,26148,0,0,8,0,1,11,0,554706,0,0,345294,0,0.0,0.0,822363.0,0,900000
1679473800000,1679474700000,UTC+0900,2023-03-22 17:30:00,2023-03-22 17:45:00,255848,42,244387,11461,38,4,0,10614,505,169769,74960,0,0,2,2,14,24,0,437772,462228,0,0,0,0.0,0.0,0.0,0,437772
1679474700000,1679475600000,UTC+0900,2023-03-22 17:45:00,2023-03-22 18:00:00,605225,40,601218,4007,38,2,0,345672,0,223389,36164,0,0,12,0,13,15,0,357778,542222,0,0,0,0.0,0.0,0.0,0,357778
1679475600000,1679476500000,UTC+0900,2023-03-22 18:00:00,2023-03-22 18:15:00,887220,105,384308,502912,102,3,174046,202798,0,0,510376,0,94,4,0,0,7,0,900000,0,0,0,0,0.0,0.0,0.0,0,900000
