START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1679472000000.0,1679472900000.0,UTC+0900,2023-03-22 17:00:00,2023-03-22 17:15:00,9120.0,3,9120.0,0.0,3,0,0.0,0.0,0.0,0.0,9120.0,0.0,0,0,0,0,3,0,177835.0,0.0,0.0,722165.0,0.0,0.0,0.0,900000.0,0,900000.0
1679472900000.0,1679473800000.0,UTC+0900,2023-03-22 17:15:00,2023-03-22 17:30:00,450945.0,29,412375.0,38570.0,24,5,69350.0,27035.0,0.0,270455.0,84105.0,0.0,4,10,0,2,13,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679473800000.0,1679474700000.0,UTC+0900,2023-03-22 17:30:00,2023-03-22 17:45:00,407297.0,16,334325.0,72972.0,13,3,72972.0,15020.0,0.0,102101.0,217204.0,0.0,3,5,0,3,5,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679474700000.0,1679475600000.0,UTC+0900,2023-03-22 17:45:00,2023-03-22 18:00:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679475600000.0,1679476500000.0,UTC+0900,2023-03-22 18:00:00,2023-03-22 18:15:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1679476500000.0,1679477400000.0,UTC+0900,2023-03-22 18:15:00,2023-03-22 18:30:00,17420.0,6,13743.0,3677.0,5,1,3677.0,0.0,0.0,0.0,13743.0,0.0,1,0,0,0,5,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,883890.0,0,900000.0
1679477400000.0,1679478300000.0,UTC+0900,2023-03-22 18:30:00,2023-03-22 18:45:00,141611.0,36,118949.0,22662.0,33,3,0.0,76824.0,0.0,32039.0,32748.0,0.0,0,14,0,5,17,0,120882.0,221703.0,0.0,0.0,395888.0,0.0,0.0,0.0,0,120882.0
1679478300000.0,1679479200000.0,UTC+0900,2023-03-22 18:45:00,2023-03-22 19:00:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,765399.0,0.0,0.0,0,0.0
1679479200000.0,1679480100000.0,UTC+0900,2023-03-22 19:00:00,2023-03-22 19:15:00,785016.0,11,784532.0,484.0,10,1,0.0,24702.0,0.0,746108.0,14206.0,0.0,0,3,0,2,6,0,210043.0,0.0,0.0,598072.0,0.0,250927.0,0.0,0.0,0,808115.0
1679480100000.0,1679481000000.0,UTC+0900,2023-03-22 19:15:00,2023-03-22 19:30:00,896270.0,35,891661.0,4609.0,34,1,0.0,259351.0,0.0,632690.0,4229.0,0.0,0,20,0,7,8,0,581538.0,0.0,0.0,318462.0,0.0,0.0,0.0,0.0,0,900000.0
