START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1679479200000.0,1679480100000.0,UTC+0900,2023-03-22 19:00:00,2023-03-22 19:15:00,897781.0,173,553794.0,343987.0,145,28,0.0,528050.0,340034.0,0.0,29697.0,0,0,124,26,0,23,0,900000.0,0.0,0,0.0,0,900000.0,0.0,0.0,0,900000.0
1679480100000.0,1679481000000.0,UTC+0900,2023-03-22 19:15:00,2023-03-22 19:30:00,812444.0,67,799711.0,12733.0,64,3,10227.0,496148.0,0.0,288758.0,17311.0,0,2,51,0,3,11,0,900000.0,0.0,0,0.0,0,361053.0,0.0,0.0,0,900000.0
1679481000000.0,1679481900000.0,UTC+0900,2023-03-22 19:30:00,2023-03-22 19:45:00,181684.0,39,174473.0,7211.0,35,4,28512.0,132994.0,5913.0,0.0,14265.0,0,3,26,3,0,7,0,768391.0,131609.0,0,0.0,0,0.0,0.0,0.0,0,768391.0
1679481900000.0,1679482800000.0,UTC+0900,2023-03-22 19:45:00,2023-03-22 20:00:00,85070.0,30,35204.0,49866.0,21,9,7754.0,16433.0,14141.0,7309.0,39433.0,0,2,11,5,1,11,0,234642.0,665358.0,0,0.0,0,0.0,0.0,796635.0,0,234642.0
1679482800000.0,1679483700000.0,UTC+0900,2023-03-22 20:00:00,2023-03-22 20:15:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,176887.0,0,900000.0
1679483700000.0,1679484600000.0,UTC+0900,2023-03-22 20:15:00,2023-03-22 20:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,0.0,0,900000.0
1679484600000.0,1679485500000.0,UTC+0900,2023-03-22 20:30:00,2023-03-22 20:45:00,10269.0,1,10269.0,0.0,1,0,0.0,0.0,0.0,0.0,10269.0,0,0,0,0,0,1,0,900000.0,0.0,0,0.0,0,0.0,0.0,0.0,0,900000.0
1679485500000.0,1679486400000.0,UTC+0900,2023-03-22 20:45:00,2023-03-22 21:00:00,3224.0,1,3224.0,0.0,1,0,0.0,0.0,0.0,0.0,3224.0,0,0,0,0,0,1,0,772064.0,127936.0,0,0.0,0,0.0,0.0,0.0,0,772064.0
1679486400000.0,1679487300000.0,UTC+0900,2023-03-22 21:00:00,2023-03-22 21:15:00,420934.0,52,376520.0,44414.0,37,15,16886.0,337284.0,21638.0,0.0,45126.0,0,3,23,6,0,20,0,698598.0,201402.0,0,0.0,0,0.0,0.0,0.0,0,698598.0
1679487300000.0,1679488200000.0,UTC+0900,2023-03-22 21:15:00,2023-03-22 21:30:00,27385.0,10,17534.0,9851.0,9,1,9934.0,9851.0,0.0,0.0,7600.0,0,6,1,0,0,3,0,900000.0,0.0,0,0.0,0,0.0,0.0,0.0,0,900000.0
