START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1679457600000,1679458500000,UTC+0900,2023-03-22 13:00:00,2023-03-22 13:15:00,517303,125,517303,0,125,0,0,490121,0,13950,13232,0,0,109,0,5,11,0,900000,0,0,0,0,89973.0,0.0,0.0,0,900000
1679458500000,1679459400000,UTC+0900,2023-03-22 13:15:00,2023-03-22 13:30:00,191527,29,123749,67778,21,8,20663,155827,0,7035,8002,0,3,17,0,3,6,0,283086,616914,0,0,0,546932.0,0.0,0.0,0,283086
1679459400000,1679460300000,UTC+0900,2023-03-22 13:30:00,2023-03-22 13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,900000.0,0.0,0.0,0,0
1679460300000,1679461200000,UTC+0900,2023-03-22 13:45:00,2023-03-22 14:00:00,468062,66,344111,123951,48,18,0,338151,0,5526,124385,0,0,37,0,1,28,0,652933,247067,0,0,0,734001.0,0.0,0.0,0,652933
1679461200000,1679462100000,UTC+0900,2023-03-22 14:00:00,2023-03-22 14:15:00,190580,19,78924,111656,11,8,0,68615,0,0,121965,0,0,8,0,0,11,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1679462100000,1679463000000,UTC+0900,2023-03-22 14:15:00,2023-03-22 14:30:00,8169,4,8169,0,4,0,0,6278,0,0,1891,0,0,2,0,0,2,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1679463000000,1679463900000,UTC+0900,2023-03-22 14:30:00,2023-03-22 14:45:00,137984,54,65482,72502,40,14,22187,57340,42243,0,16214,0,5,32,5,0,12,0,900000,0,0,0,0,738592.0,0.0,0.0,0,900000
1679463900000,1679464800000,UTC+0900,2023-03-22 14:45:00,2023-03-22 15:00:00,529472,67,311387,218085,42,25,6009,202386,0,7124,312351,1602,2,21,0,1,41,2,900000,0,0,0,0,0.0,0.0,0.0,0,900000
1679464800000,1679465700000,UTC+0900,2023-03-22 15:00:00,2023-03-22 15:15:00,249848,75,208622,41226,61,14,34521,141542,3898,17581,52306,0,11,39,1,3,21,0,438120,461880,0,0,0,0.0,0.0,190310.0,0,438120
1679465700000,1679466600000,UTC+0900,2023-03-22 15:15:00,2023-03-22 15:30:00,53186,18,38780,14406,15,3,0,37091,14406,0,1689,0,0,13,3,0,2,0,1153,898847,0,0,0,0.0,0.0,900000.0,0,1153
1679466600000,1679467500000,UTC+0900,2023-03-22 15:30:00,2023-03-22 15:45:00,433383,35,410545,22838,31,4,0,399515,6934,15904,11030,0,0,22,1,3,9,0,900000,0,0,0,0,0.0,0.0,144670.0,0,900000
