START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557972000000,1557972900000,UTC+0900,2019-05-16 11:00:00,2019-05-16 11:15:00,416569,25,140336,276233,17,8,69092,98606,0,0,248871,0,3,2,0,0,20,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557972900000,1557973800000,UTC+0900,2019-05-16 11:15:00,2019-05-16 11:30:00,808864,2,5619,803245,1,1,0,0,0,803245,5619,0,0,0,0,1,1,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557973800000,1557974700000,UTC+0900,2019-05-16 11:30:00,2019-05-16 11:45:00,849209,9,337724,511485,8,1,0,7589,0,824218,17402,0,0,2,0,3,4,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557974700000,1557975600000,UTC+0900,2019-05-16 11:45:00,2019-05-16 12:00:00,874565,4,874565,0,4,0,0,0,0,867313,7252,0,0,0,0,2,2,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557975600000,1557976500000,UTC+0900,2019-05-16 12:00:00,2019-05-16 12:15:00,899939,3,899939,0,3,0,0,0,0,897681,2258,0,0,0,0,2,1,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557976500000,1557977400000,UTC+0900,2019-05-16 12:15:00,2019-05-16 12:30:00,862045,7,862045,0,7,0,0,0,0,850483,11562,0,0,0,0,3,4,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557977400000,1557978300000,UTC+0900,2019-05-16 12:30:00,2019-05-16 12:45:00,899938,3,899938,0,3,0,0,0,0,895391,4547,0,0,0,0,2,1,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557978300000,1557979200000,UTC+0900,2019-05-16 12:45:00,2019-05-16 13:00:00,864848,8,856293,8555,5,3,0,0,0,855310,9538,0,0,0,0,4,4,0,830223,69777,0,0,0,0.0,332386.0,0.0,0,830223
1557979200000,1557980100000,UTC+0900,2019-05-16 13:00:00,2019-05-16 13:15:00,872349,9,872349,0,9,0,0,258604,0,612392,1353,0,0,5,0,3,1,0,684653,215347,0,0,0,0.0,0.0,0.0,0,684653
1557980100000,1557981000000,UTC+0900,2019-05-16 13:15:00,2019-05-16 13:30:00,821134,53,733376,87758,33,20,73746,194850,0,489892,62646,0,8,18,0,2,25,0,606185,293815,0,0,0,0.0,0.0,0.0,0,606185
