START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1556589600000.0,1556590500000.0,UTC+0900,2019-04-30 11:00:00,2019-04-30 11:15:00,97381.0,18,29885.0,67496.0,10,8,60109.0,18613.0,0.0,0.0,18659.0,0,7,4,0,0,7,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556590500000.0,1556591400000.0,UTC+0900,2019-04-30 11:15:00,2019-04-30 11:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0,0.0,0,0.0,0.0,900000.0,0,900000.0
1556591400000.0,1556592300000.0,UTC+0900,2019-04-30 11:30:00,2019-04-30 11:45:00,696569.0,49,696569.0,0.0,49,0,0.0,615023.0,0.0,0.0,81546.0,0,0,47,0,0,2,0,895310.0,4690.0,0,0.0,0,0.0,0.0,900000.0,0,895310.0
1556592300000.0,1556593200000.0,UTC+0900,2019-04-30 11:45:00,2019-04-30 12:00:00,140115.0,56,138028.0,2087.0,55,1,0.0,114857.0,0.0,0.0,25258.0,0,0,42,0,0,14,0,0.0,881702.0,0,0.0,18298,0.0,0.0,12973.0,0,0.0
1556593200000.0,1556594100000.0,UTC+0900,2019-04-30 12:00:00,2019-04-30 12:15:00,72054.0,8,51045.0,21009.0,5,3,1833.0,0.0,0.0,19176.0,51045.0,0,2,0,0,1,5,0,562589.0,337411.0,0,0.0,0,0.0,0.0,562418.0,0,562589.0
1556594100000.0,1556595000000.0,UTC+0900,2019-04-30 12:15:00,2019-04-30 12:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,732837.0,167163.0,0,0.0,0,0.0,0.0,785864.0,0,732837.0
1556595000000.0,1556595900000.0,UTC+0900,2019-04-30 12:30:00,2019-04-30 12:45:00,575563.0,25,551617.0,23946.0,24,1,0.0,560943.0,0.0,0.0,14620.0,0,0,16,0,0,9,0,574509.0,325491.0,0,0.0,0,0.0,0.0,0.0,0,574509.0
1556595900000.0,1556596800000.0,UTC+0900,2019-04-30 12:45:00,2019-04-30 13:00:00,899489.0,19,899489.0,0.0,19,0,0.0,882539.0,0.0,0.0,16950.0,0,0,16,0,0,3,0,835222.0,64778.0,0,0.0,0,0.0,0.0,0.0,0,835222.0
1556596800000.0,1556597700000.0,UTC+0900,2019-04-30 13:00:00,2019-04-30 13:15:00,333450.0,22,272305.0,61145.0,13,9,0.0,266312.0,0.0,61145.0,5993.0,0,0,8,0,9,5,0,810619.0,89381.0,0,0.0,0,0.0,0.0,624156.0,0,810619.0
1556597700000.0,1556598600000.0,UTC+0900,2019-04-30 13:15:00,2019-04-30 13:30:00,295183.0,60,225376.0,69807.0,50,10,0.0,215491.0,0.0,61549.0,18143.0,0,0,42,0,9,9,0,505815.0,394185.0,0,0.0,0,0.0,0.0,900000.0,0,505815.0
