START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557968400000.0,1557969300000.0,UTC+0900,2019-05-16 10:00:00,2019-05-16 10:15:00,707664.0,42,636044.0,71620.0,38,4,163743.0,171799.0,0.0,0.0,370369.0,1753,6,10,0,0,25,1,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0,900000.0
1557969300000.0,1557970200000.0,UTC+0900,2019-05-16 10:15:00,2019-05-16 10:30:00,352172.0,38,341364.0,10808.0,35,3,0.0,183056.0,1191.0,0.0,167925.0,0,0,14,1,0,23,0,404228.0,495772.0,0.0,0.0,0.0,0.0,500001.0,68484.0,0,404228.0
1557970200000.0,1557971100000.0,UTC+0900,2019-05-16 10:30:00,2019-05-16 10:45:00,683052.0,57,683052.0,0.0,57,0,0.0,574430.0,0.0,0.0,108622.0,0,0,30,0,0,27,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557971100000.0,1557972000000.0,UTC+0900,2019-05-16 10:45:00,2019-05-16 11:00:00,813333.0,48,695398.0,117935.0,42,6,116707.0,442669.0,0.0,0.0,253957.0,0,5,30,0,0,13,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557972000000.0,1557972900000.0,UTC+0900,2019-05-16 11:00:00,2019-05-16 11:15:00,872573.0,16,816089.0,56484.0,14,2,56484.0,72388.0,0.0,637124.0,106577.0,0,2,3,0,5,6,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557972900000.0,1557973800000.0,UTC+0900,2019-05-16 11:15:00,2019-05-16 11:30:00,869360.0,71,376250.0,493110.0,43,28,66571.0,84111.0,482984.0,155606.0,80088.0,0,7,23,20,1,20,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557973800000.0,1557974700000.0,UTC+0900,2019-05-16 11:30:00,2019-05-16 11:45:00,899729.0,7,168916.0,730813.0,4,3,22131.0,136091.0,0.0,708682.0,32825.0,0,2,2,0,1,2,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557974700000.0,1557975600000.0,UTC+0900,2019-05-16 11:45:00,2019-05-16 12:00:00,841272.0,12,38110.0,803162.0,10,2,0.0,30894.0,0.0,803162.0,7216.0,0,0,8,0,2,2,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557975600000.0,1557976500000.0,UTC+0900,2019-05-16 12:00:00,2019-05-16 12:15:00,899780.0,7,41395.0,858385.0,6,1,0.0,0.0,0.0,858385.0,41395.0,0,0,0,0,1,6,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557976500000.0,1557977400000.0,UTC+0900,2019-05-16 12:15:00,2019-05-16 12:30:00,758137.0,30,629782.0,128355.0,24,6,0.0,56917.0,128355.0,542482.0,30383.0,0,0,11,6,2,11,0,87933.0,105652.0,0.0,706415.0,0.0,0.0,798999.0,0.0,0,794348.0
1557977400000.0,1557978300000.0,UTC+0900,2019-05-16 12:30:00,2019-05-16 12:45:00,408693.0,48,400809.0,7884.0,46,2,0.0,248375.0,7884.0,0.0,152434.0,0,0,23,2,0,23,0,703778.0,196222.0,0.0,0.0,0.0,0.0,0.0,0.0,0,703778.0
1557978300000.0,1557979200000.0,UTC+0900,2019-05-16 12:45:00,2019-05-16 13:00:00,584975.0,17,568410.0,16565.0,13,4,16565.0,524202.0,0.0,0.0,44208.0,0,4,5,0,0,8,0,653485.0,246515.0,0.0,0.0,0.0,0.0,0.0,0.0,0,653485.0
1557979200000.0,1557980100000.0,UTC+0900,2019-05-16 13:00:00,2019-05-16 13:15:00,829835.0,12,219232.0,610603.0,11,1,0.0,152424.0,0.0,610603.0,66808.0,0,0,4,0,1,7,0,632020.0,267980.0,0.0,0.0,0.0,0.0,0.0,0.0,0,632020.0
1557980100000.0,1557981000000.0,UTC+0900,2019-05-16 13:15:00,2019-05-16 13:30:00,900000.0,1,0.0,900000.0,0,1,0.0,0.0,0.0,900000.0,0.0,0,0,0,0,1,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,860760.0,0,900000.0
1557981000000.0,1557981900000.0,UTC+0900,2019-05-16 13:30:00,2019-05-16 13:45:00,64619.0,3,31062.0,33557.0,2,1,0.0,0.0,0.0,33557.0,31062.0,0,0,0,0,1,2,0,826285.0,73715.0,0.0,0.0,0.0,0.0,0.0,862445.0,0,826285.0
1557981900000.0,1557982800000.0,UTC+0900,2019-05-16 13:45:00,2019-05-16 14:00:00,288465.0,23,284548.0,3917.0,22,1,38999.0,100093.0,0.0,3917.0,145456.0,0,3,10,0,1,9,0,511243.0,388757.0,0.0,0.0,0.0,0.0,0.0,766615.0,0,511243.0
1557982800000.0,1557983700000.0,UTC+0900,2019-05-16 14:00:00,2019-05-16 14:15:00,899737.0,7,148804.0,750933.0,6,1,0.0,67754.0,0.0,750933.0,81050.0,0,0,2,0,1,4,0,866133.0,33867.0,0.0,0.0,0.0,0.0,150274.0,0.0,0,866133.0
1557983700000.0,1557984600000.0,UTC+0900,2019-05-16 14:15:00,2019-05-16 14:30:00,647847.0,38,606961.0,40886.0,30,8,69388.0,470873.0,23353.0,1036.0,83197.0,0,5,14,3,1,15,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557984600000.0,1557985500000.0,UTC+0900,2019-05-16 14:30:00,2019-05-16 14:45:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557985500000.0,1557986400000.0,UTC+0900,2019-05-16 14:45:00,2019-05-16 15:00:00,5517.0,1,5517.0,0.0,1,0,0.0,5517.0,0.0,0.0,0.0,0,0,1,0,0,0,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557986400000.0,1557987300000.0,UTC+0900,2019-05-16 15:00:00,2019-05-16 15:15:00,190589.0,10,19987.0,170602.0,4,6,0.0,7078.0,170602.0,0.0,12909.0,0,0,3,6,0,1,0,900000.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0,900000.0
1557987300000.0,1557988200000.0,UTC+0900,2019-05-16 15:15:00,2019-05-16 15:30:00,589233.0,27,252587.0,336646.0,14,13,0.0,223270.0,336646.0,0.0,29317.0,0,0,6,13,0,8,0,838626.0,61374.0,0.0,0.0,0.0,0.0,350954.0,0.0,0,838626.0
1557988200000.0,1557989100000.0,UTC+0900,2019-05-16 15:30:00,2019-05-16 15:45:00,266382.0,5,26864.0,239518.0,3,2,0.0,0.0,33257.0,206261.0,26864.0,0,0,0,1,1,3,0,851187.0,48813.0,0.0,0.0,0.0,0.0,353993.0,0.0,0,851187.0
1557989100000.0,1557990000000.0,UTC+0900,2019-05-16 15:45:00,2019-05-16 16:00:00,95165.0,13,22877.0,72288.0,9,4,0.0,11550.0,49434.0,17549.0,16632.0,0,0,7,2,1,3,0,717283.0,0.0,181149.0,1568.0,0.0,0.0,548764.0,0.0,0,718851.0
1557990000000.0,1557990900000.0,UTC+0900,2019-05-16 16:00:00,2019-05-16 16:15:00,244130.0,29,190750.0,53380.0,18,11,54900.0,54679.0,51113.0,0.0,83438.0,0,2,5,9,0,13,0,213662.0,189252.0,0.0,497086.0,0.0,0.0,0.0,0.0,0,710748.0
1557990900000.0,1557991800000.0,UTC+0900,2019-05-16 16:15:00,2019-05-16 16:30:00,330102.0,19,215800.0,114302.0,13,6,114302.0,118169.0,0.0,0.0,97631.0,0,6,2,0,0,11,0,28093.0,0.0,0.0,871907.0,0.0,0.0,0.0,0.0,0,900000.0
1557991800000.0,1557992700000.0,UTC+0900,2019-05-16 16:30:00,2019-05-16 16:45:00,10337.0,4,10337.0,0.0,4,0,0.0,0.0,0.0,0.0,10337.0,0,0,0,0,0,4,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557992700000.0,1557993600000.0,UTC+0900,2019-05-16 16:45:00,2019-05-16 17:00:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557993600000.0,1557994500000.0,UTC+0900,2019-05-16 17:00:00,2019-05-16 17:15:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557994500000.0,1557995400000.0,UTC+0900,2019-05-16 17:15:00,2019-05-16 17:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557995400000.0,1557996300000.0,UTC+0900,2019-05-16 17:30:00,2019-05-16 17:45:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557996300000.0,1557997200000.0,UTC+0900,2019-05-16 17:45:00,2019-05-16 18:00:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557997200000.0,1557998100000.0,UTC+0900,2019-05-16 18:00:00,2019-05-16 18:15:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557998100000.0,1557999000000.0,UTC+0900,2019-05-16 18:15:00,2019-05-16 18:30:00,41187.0,4,41187.0,0.0,4,0,0.0,32593.0,0.0,0.0,8594.0,0,0,3,0,0,1,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1557999000000.0,1557999900000.0,UTC+0900,2019-05-16 18:30:00,2019-05-16 18:45:00,724923.0,35,642443.0,82480.0,30,5,57407.0,524723.0,82480.0,0.0,60313.0,0,1,17,5,0,12,0,139579.0,262491.0,0.0,497930.0,0.0,0.0,0.0,0.0,0,637509.0
1557999900000.0,1558000800000.0,UTC+0900,2019-05-16 18:45:00,2019-05-16 19:00:00,872987.0,14,326795.0,546192.0,13,1,0.0,279635.0,0.0,546192.0,47160.0,0,0,3,0,1,10,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1558000800000.0,1558001700000.0,UTC+0900,2019-05-16 19:00:00,2019-05-16 19:15:00,900000.0,1,0.0,900000.0,0,1,0.0,0.0,0.0,900000.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0,900000.0
1558001700000.0,1558002600000.0,UTC+0900,2019-05-16 19:15:00,2019-05-16 19:30:00,780993.0,52,525858.0,255135.0,48,4,0.0,443583.0,9916.0,245219.0,82275.0,0,0,33,3,1,15,0,88660.0,274449.0,0.0,536891.0,0.0,0.0,0.0,0.0,0,625551.0
1558002600000.0,1558003500000.0,UTC+0900,2019-05-16 19:30:00,2019-05-16 19:45:00,815740.0,82,813169.0,2571.0,81,1,33898.0,757734.0,0.0,0.0,24108.0,0,4,65,0,0,13,0,391596.0,358659.0,0.0,149745.0,0.0,0.0,0.0,0.0,0,541341.0
1558003500000.0,1558004400000.0,UTC+0900,2019-05-16 19:45:00,2019-05-16 20:00:00,513700.0,27,505588.0,8112.0,23,4,29175.0,461894.0,0.0,0.0,22631.0,0,5,17,0,0,5,0,250083.0,386525.0,0.0,263392.0,0.0,0.0,0.0,0.0,0,513475.0
1558004400000.0,1558005300000.0,UTC+0900,2019-05-16 20:00:00,2019-05-16 20:15:00,56906.0,9,56906.0,0.0,9,0,4759.0,48923.0,0.0,0.0,3224.0,0,1,6,0,0,2,0,900000.0,0.0,0.0,0.0,0.0,118283.0,0.0,0.0,0,900000.0
1558005300000.0,1558006200000.0,UTC+0900,2019-05-16 20:15:00,2019-05-16 20:30:00,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,900000.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0,900000.0
1558006200000.0,1558007100000.0,UTC+0900,2019-05-16 20:30:00,2019-05-16 20:45:00,72784.0,15,72784.0,0.0,15,0,0.0,56133.0,0.0,0.0,16651.0,0,0,11,0,0,4,0,900000.0,0.0,0.0,0.0,0.0,848037.0,0.0,0.0,0,900000.0
