START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557280800000,1557281700000,UTC+0900,2019-05-08 11:00:00,2019-05-08 11:15:00,505149,91,459215,45934,88,3,0,476383,0,0,28766,0,0,81,0,0,10,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557281700000,1557282600000,UTC+0900,2019-05-08 11:15:00,2019-05-08 11:30:00,676481,88,586975,89506,85,3,0,564555,0,89506,22420,0,0,78,0,3,7,0,779637,120363,0,0,0,0.0,900000.0,0.0,0,779637
1557282600000,1557283500000,UTC+0900,2019-05-08 11:30:00,2019-05-08 11:45:00,613086,102,536769,76317,92,10,0,477680,0,50695,84711,0,0,80,0,4,18,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557283500000,1557284400000,UTC+0900,2019-05-08 11:45:00,2019-05-08 12:00:00,492392,45,452347,40045,40,5,0,406369,0,0,86023,0,0,29,0,0,16,0,586307,313693,0,0,0,0.0,612121.0,0.0,0,586307
1557284400000,1557285300000,UTC+0900,2019-05-08 12:00:00,2019-05-08 12:15:00,737833,78,246199,491634,56,22,0,502481,0,0,235352,0,0,43,0,0,35,0,738872,161128,0,0,0,0.0,0.0,273683.0,0,738872
1557285300000,1557286200000,UTC+0900,2019-05-08 12:15:00,2019-05-08 12:30:00,522887,68,75149,447738,41,27,0,379060,0,0,143827,0,0,41,0,0,27,0,706340,193660,0,0,0,0.0,0.0,666480.0,0,706340
1557286200000,1557287100000,UTC+0900,2019-05-08 12:30:00,2019-05-08 12:45:00,158435,23,156192,2243,22,1,0,83980,0,0,74455,0,0,19,0,0,4,0,507293,392707,0,0,0,0.0,0.0,0.0,0,507293
1557287100000,1557288000000,UTC+0900,2019-05-08 12:45:00,2019-05-08 13:00:00,461761,63,461761,0,63,0,0,461761,0,0,0,0,0,63,0,0,0,0,697479,202521,0,0,0,0.0,0.0,0.0,0,697479
1557288000000,1557288900000,UTC+0900,2019-05-08 13:00:00,2019-05-08 13:15:00,523201,87,523201,0,87,0,0,500632,0,0,22569,0,0,77,0,0,10,0,837384,62616,0,0,0,0.0,0.0,0.0,0,837384
1557288900000,1557289800000,UTC+0900,2019-05-08 13:15:00,2019-05-08 13:30:00,671369,104,580608,90761,100,4,65944,580798,0,0,24627,0,2,90,0,0,12,0,900000,0,0,0,0,0.0,0.0,0.0,0,900000
1557289800000,1557290700000,UTC+0900,2019-05-08 13:30:00,2019-05-08 13:45:00,705246,34,344903,360343,33,1,0,691704,0,0,13542,0,0,25,0,0,9,0,900000,0,0,0,0,0.0,0.0,416644.0,0,900000
1557290700000,1557291600000,UTC+0900,2019-05-08 13:45:00,2019-05-08 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
1557291600000,1557292500000,UTC+0900,2019-05-08 14:00:00,2019-05-08 14:15:00,605221,66,503582,101639,38,28,85735,433145,0,6856,79485,0,21,18,0,4,23,0,816615,83385,0,0,0,0.0,0.0,550836.0,0,816615
1557292500000,1557293400000,UTC+0900,2019-05-08 14:15:00,2019-05-08 14:30:00,613702,113,535214,78488,107,6,75733,502056,0,0,35913,0,4,98,0,0,11,0,656696,243304,0,0,0,0.0,403169.0,0.0,0,656696
1557293400000,1557294300000,UTC+0900,2019-05-08 14:30:00,2019-05-08 14:45:00,898131,47,898131,0,47,0,0,897089,0,0,1042,0,0,46,0,0,1,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557294300000,1557295200000,UTC+0900,2019-05-08 14:45:00,2019-05-08 15:00:00,823997,85,823997,0,85,0,0,820679,0,0,3318,0,0,83,0,0,2,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557295200000,1557296100000,UTC+0900,2019-05-08 15:00:00,2019-05-08 15:15:00,866494,57,220869,645625,40,17,555843,196768,49266,0,64617,0,7,31,8,0,11,0,900000,0,0,0,0,0.0,116.0,283924.0,0,900000
1557296100000,1557297000000,UTC+0900,2019-05-08 15:15:00,2019-05-08 15:30:00,874180,121,737712,136468,118,3,0,844712,0,0,29468,0,0,110,0,0,11,0,900000,0,0,0,0,0.0,0.0,900000.0,0,900000
