START,END,UTC,READABLE_START,READABLE_END,UT_ALL,LC_ALL,UT_SIG,UT_NONSIG,LC_SIG,LC_NONSIG,UT_WORK,UT_SOCIAL,UT_INFO,UT_ENTER,UT_SYSTEM,UT_HEALTH,LC_WORK,LC_SOCIAL,LC_INFO,LC_ENTER,LC_SYSTEM,LC_HEALTH,DUT_STILL,DUT_WALKING,DUT_RUNNING,DUT_IN_VEHICLE,DUT_ON_BICYCLE,DUT_HOME,DUT_WORK,DUT_OTHERS,DUT_MOVE,DUT_SEDENTARY
1557277200000,1557278100000,UTC+0900,2019-05-08 10:00:00,2019-05-08 10:15:00,9974,3,9974,0,3,0,0,0,0,0,9974,0,0,0,0,0,3,0,857324,42676,0,0,0,0.0,865189.0,0.0,0,857324
1557278100000,1557279000000,UTC+0900,2019-05-08 10:15:00,2019-05-08 10:30:00,660351,31,607443,52908,29,2,0,296825,307892,16451,39183,0,0,9,10,2,10,0,0,900000,0,0,0,0.0,0.0,0.0,0,0
1557279000000,1557279900000,UTC+0900,2019-05-08 10:30:00,2019-05-08 10:45:00,550814,11,550814,0,11,0,0,66340,0,454830,29644,0,0,3,0,3,5,0,445913,454087,0,0,0,750891.0,0.0,0.0,0,445913
1557279900000,1557280800000,UTC+0900,2019-05-08 10:45:00,2019-05-08 11:00:00,883179,2,883179,0,2,0,0,0,0,879755,3424,0,0,0,0,1,1,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557280800000,1557281700000,UTC+0900,2019-05-08 11:00:00,2019-05-08 11:15:00,900000,1,900000,0,1,0,0,0,0,900000,0,0,0,0,0,1,0,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557281700000,1557282600000,UTC+0900,2019-05-08 11:15:00,2019-05-08 11:30:00,900000,1,900000,0,1,0,0,0,0,900000,0,0,0,0,0,1,0,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557282600000,1557283500000,UTC+0900,2019-05-08 11:30:00,2019-05-08 11:45:00,497749,2,497749,0,2,0,0,0,0,486853,10896,0,0,0,0,1,1,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557283500000,1557284400000,UTC+0900,2019-05-08 11:45:00,2019-05-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557284400000,1557285300000,UTC+0900,2019-05-08 12:00:00,2019-05-08 12:15:00,2255,1,2255,0,1,0,0,0,0,0,2255,0,0,0,0,0,1,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557285300000,1557286200000,UTC+0900,2019-05-08 12:15:00,2019-05-08 12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557286200000,1557287100000,UTC+0900,2019-05-08 12:30:00,2019-05-08 12:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,900000.0,0.0,0.0,0,900000
1557289800000,1557290700000,UTC+0900,2019-05-08 13:30:00,2019-05-08 13:45:00,24716,13,24716,0,13,0,0,9402,0,0,15314,0,0,8,0,0,5,0,0,900000,0,0,0,0.0,804239.0,0.0,0,0
1557290700000,1557291600000,UTC+0900,2019-05-08 13:45:00,2019-05-08 14:00:00,2019,2,2019,0,2,0,0,2019,0,0,0,0,0,2,0,0,0,0,64004,835996,0,0,0,0.0,900000.0,0.0,0,64004
1557291600000,1557292500000,UTC+0900,2019-05-08 14:00:00,2019-05-08 14:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557292500000,1557293400000,UTC+0900,2019-05-08 14:15:00,2019-05-08 14:30:00,188626,32,38784,149842,16,16,43576,124016,0,0,21034,0,12,14,0,0,6,0,531628,368372,0,0,0,0.0,900000.0,0.0,0,531628
1557293400000,1557294300000,UTC+0900,2019-05-08 14:30:00,2019-05-08 14:45:00,622067,15,227319,394748,12,3,0,592807,0,0,29260,0,0,7,0,0,8,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557294300000,1557295200000,UTC+0900,2019-05-08 14:45:00,2019-05-08 15:00:00,786629,16,780466,6163,15,1,0,97628,675758,0,13243,0,0,2,10,0,4,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557295200000,1557296100000,UTC+0900,2019-05-08 15:00:00,2019-05-08 15:15:00,348760,35,348760,0,35,0,0,129432,158060,0,61268,0,0,12,8,0,15,0,900000,0,0,0,0,0.0,900000.0,0.0,0,900000
1557296100000,1557297000000,UTC+0900,2019-05-08 15:15:00,2019-05-08 15:30:00,76757,14,58452,18305,13,1,0,58752,0,0,18005,0,0,9,0,0,5,0,875969,0,0,24031,0,0.0,900000.0,0.0,0,900000
